origin_country,destination_country,destination_city,university_name,course_name,field_of_study,year_of_enrollment,scholarship_received,enrollment_reason,graduation_year,placement_country,placement_company,starting_salary_usd,gpa_or_score,visa_status,post_graduation_visa,language_proficiency_test,test_score,duration,placement_status
7,6,Pretoria,University of Pretoria,Architecture,5,2023,1,Political Stability,2025,None,None,-0.8785035087145754,-0.6660698128407949,5,0,1,-0.2958054545900678,-0.008315259255065975,0
0,2,Aachen,RWTH Aachen,Business Administration,5,2020,1,Quality of Life,2021,None,None,-0.8785035087145754,-0.08550551045533036,3,0,4,0.0,-1.2311475026470962,0
7,4,Dublin,Technological University Dublin,Law,7,2020,1,Job Opportunities,2021,None,None,-0.8785035087145754,-0.4338440918866089,3,4,0,-1.7330994523442929,-1.2311475026470962,0
9,1,Tampere,Tampere University,Data Science,6,2022,1,Job Opportunities,2025,Finland,Facebook,0.6511691420275765,-1.5485275524667008,3,4,2,1.6205865424155648,1.214516984136964,1
7,4,Dublin,Dublin City University,Psychology,5,2023,1,Quality of Life,2026,Ireland,Microsoft,1.2352274063745723,0.4950587919301342,4,1,3,1.8122257421161292,1.214516984136964,1
0,8,Cambridge,University of Cambridge,Civil Engineering,7,2019,0,Quality of Life,2020,None,None,-0.8785035087145754,0.8666199454568319,4,3,2,-0.2958054545900678,-1.2311475026470962,0
2,8,Edinburgh,University of Edinburgh,Biotechnology,2,2022,0,Political Stability,2025,UK,Amazon,1.6045328497558984,-0.7357375291270501,4,1,1,1.5247669425652834,1.214516984136964,1
1,3,Delhi,Delhi University,Architecture,2,2021,1,Quality of Life,2024,India,McKinsey,1.2870867323446127,1.1685133826972731,0,3,2,-0.9665426535420397,1.214516984136964,1
7,2,Munich,LMU Munich,Medicine,2,2019,1,Job Opportunities,2020,None,None,-0.8785035087145754,1.2381810989835285,5,3,0,-0.39162505444035,-1.2311475026470962,0
8,2,Stuttgart,University of Stuttgart,Mechanical Engineering,2,2019,1,Quality of Life,2022,None,None,-0.8785035087145754,0.6576167965980638,4,3,1,-1.7330994523442929,1.214516984136964,0
3,7,Abu Dhabi,Khalifa University,Computer Science,4,2023,1,Quality of Life,2024,None,None,-0.8785035087145754,1.1685133826972731,2,3,0,-1.5414602526437293,-1.2311475026470962,0
4,7,Dubai,University of Dubai,Finance,0,2021,0,Quality of Life,2022,UAE,Apple,0.6575184587433001,1.1917359547926911,2,2,2,0.08747294481105837,-1.2311475026470962,1
5,0,London,Western University,Biotechnology,4,2021,1,Job Opportunities,2024,None,None,-0.8785035087145754,-1.6646404129437942,2,3,4,0.0,1.214516984136964,0
2,9,San Francisco,Stanford University,Finance,7,2020,0,Political Stability,2023,USA,IBM,1.7302966448269699,0.030607350021762136,1,1,3,1.9080453419664105,1.214516984136964,1
0,6,Cape Town,University of Cape Town,Economics,7,2020,0,Political Stability,2021,South Africa,Goldman Sachs,0.6258310302893628,-0.457066663982028,0,1,2,1.9080453419664105,-1.2311475026470962,1
1,9,Los Angeles,UCLA,Political Science,0,2021,0,Quality of Life,2024,USA,Siemens,1.827468796302392,-1.6878629850392124,2,4,2,-1.828919052194575,1.214516984136964,1
9,4,Dublin,Trinity College Dublin,Mechanical Engineering,2,2019,0,Job Opportunities,2021,Ireland,Google,0.7632878216723104,-0.10872808255074845,5,3,3,-0.1041662548895043,-0.008315259255065975,1
4,0,Montreal,McGill University,Civil Engineering,0,2020,0,Quality of Life,2022,None,None,-0.8785035087145754,-1.6646404129437942,5,4,2,1.045668943313875,-0.008315259255065975,0
0,7,Dubai,Middlesex University Dubai,Business Administration,3,2023,1,Political Stability,2026,None,None,-0.8785035087145754,0.14672021049885567,3,3,0,-1.062362253392321,1.214516984136964,0
1,0,Kingston,Queen's University,Economics,2,2023,1,Scholarship,2025,None,None,-0.8785035087145754,-1.339524403607934,1,0,4,0.0,-0.008315259255065975,0
5,7,Abu Dhabi,Khalifa University,Biotechnology,7,2022,1,Scholarship,2024,None,None,-0.8785035087145754,1.0059553780293433,5,1,2,-1.2540014530928845,-0.008315259255065975,0
1,5,Moscow,Moscow Institute of Physics and Technology,Mechanical Engineering,5,2023,1,Higher Ranking,2025,None,None,-0.8785035087145754,-0.5731795244591205,0,3,3,1.7164061422658479,-0.008315259255065975,0
0,8,Edinburgh,University of Edinburgh,Political Science,0,2020,1,Scholarship,2021,UK,Microsoft,0.26926365708927086,1.0059553780293433,1,4,1,1.2373081430144395,-1.2311475026470962,1
8,9,New York,Columbia University,Law,7,2019,0,Quality of Life,2020,USA,Deloitte,0.6245296175463885,-0.8518503896041437,2,0,1,-0.7749034538414762,-1.2311475026470962,1
3,2,Munich,Technical University of Munich,Data Science,7,2019,0,Political Stability,2020,None,None,-0.8785035087145754,-0.8054052454133065,2,4,4,0.0,-1.2311475026470962,0
4,0,Edmonton,University of Alberta,Computer Science,1,2020,1,Higher Ranking,2022,None,None,-0.8785035087145754,-0.8054052454133065,4,1,1,-1.2540014530928845,-0.008315259255065975,0
0,7,Dubai,Heriot-Watt Dubai,Political Science,6,2023,1,Scholarship,2024,None,None,-0.8785035087145754,0.7737296570751574,0,1,4,0.0,-1.2311475026470962,0
0,4,Dublin,University College Dublin,Psychology,6,2021,0,Scholarship,2023,None,None,-0.8785035087145754,-0.38739894769577166,3,0,2,1.6205865424155648,-0.008315259255065975,0
5,6,Johannesburg,University of the Witwatersrand,Data Science,7,2019,0,Higher Ranking,2021,None,None,-0.8785035087145754,0.3789459314530417,5,4,2,1.3331277428647208,-0.008315259255065975,0
6,4,Dublin,University College Dublin,Architecture,7,2020,0,Scholarship,2022,None,None,-0.8785035087145754,1.331071387365203,2,4,3,-1.445640652793448,-0.008315259255065975,0
7,5,Kazan,Kazan Federal University,Economics,1,2022,0,Quality of Life,2023,None,None,-0.8785035087145754,0.23961049888053007,2,3,2,-1.9247386520448564,-1.2311475026470962,0
3,0,Edmonton,University of Alberta,Mechanical Engineering,2,2022,0,Higher Ranking,2023,Canada,SAP,-0.029489440922928035,-0.8750729616995618,1,4,2,1.045668943313875,-1.2311475026470962,1
6,1,Espoo,Aalto University,Civil Engineering,4,2020,0,Political Stability,2021,None,None,-0.8785035087145754,-0.3641763756003536,5,2,4,0.0,-1.2311475026470962,0
7,4,Dublin,Dublin City University,Electrical Engineering,2,2023,0,Job Opportunities,2025,None,None,-0.8785035087145754,-0.2712860872186792,0,4,2,1.6205865424155648,-0.008315259255065975,0
8,6,Cape Town,University of Cape Town,Electrical Engineering,3,2021,1,Quality of Life,2023,South Africa,IBM,-0.26885079375574983,0.704061940788901,4,1,3,1.4289473427150021,-0.008315259255065975,1
0,9,Los Angeles,UCLA,Biotechnology,1,2020,1,Job Opportunities,2023,USA,Google,-0.0453232959624499,0.7272845128843202,3,0,2,-0.5832642541409127,1.214516984136964,1
7,6,Stellenbosch,Stellenbosch University,Mechanical Engineering,1,2019,1,Job Opportunities,2021,None,None,-0.8785035087145754,0.16994278259427376,4,0,4,0.0,-0.008315259255065975,0
2,0,London,Western University,Economics,1,2023,0,Scholarship,2025,Canada,Facebook,0.8243161919678523,-0.6196246686499577,2,0,2,1.3331277428647208,-0.008315259255065975,1
3,8,London,Imperial College London,Design,3,2022,1,Higher Ranking,2025,UK,Microsoft,-0.08813188785635022,-0.6196246686499577,4,1,3,0.08747294481105837,1.214516984136964,1
2,8,London,Imperial College London,Political Science,5,2022,0,Quality of Life,2024,UK,SAP,2.0772611694539025,0.3092782151667854,3,3,2,-1.5414602526437293,-0.008315259255065975,1
6,8,Oxford,University of Oxford,Psychology,4,2022,0,Political Stability,2023,UK,Siemens,1.4136786991612134,0.21638792678511096,2,0,0,-0.6790838539911949,-1.2311475026470962,1
5,6,Durban,University of KwaZulu-Natal,Mechanical Engineering,5,2023,1,Political Stability,2024,None,None,-0.8785035087145754,-0.48028923607744606,4,1,2,0.08747294481105837,-1.2311475026470962,0
6,1,Espoo,Aalto University,Computer Science,3,2022,1,Higher Ranking,2023,None,None,-0.8785035087145754,1.2149585268881102,5,4,2,-0.39162505444035,-1.2311475026470962,0
7,0,Vancouver,University of British Columbia,Biotechnology,4,2020,1,Scholarship,2021,None,None,-0.8785035087145754,1.6561873967010632,4,4,4,0.0,-1.2311475026470962,0
7,3,Tiruchirappalli,NIT Trichy,Design,5,2021,1,Higher Ranking,2023,India,Tesla,2.01800745289878,-0.457066663982028,3,4,0,1.045668943313875,-0.008315259255065975,1
6,5,Moscow,Higher School of Economics,Electrical Engineering,6,2020,1,Scholarship,2023,Russia,Facebook,0.05074462651893306,-0.5035118081728652,4,2,3,-0.48744465429063133,1.214516984136964,1
5,9,Los Angeles,UCLA,Civil Engineering,2,2023,0,Job Opportunities,2026,None,None,-0.8785035087145754,-0.20161837093242285,3,2,3,0.18329254466134054,1.214516984136964,0
5,7,Abu Dhabi,Zayed University,Finance,5,2022,0,Job Opportunities,2025,UAE,Intel,1.6581668294663585,1.37751653155604,4,0,2,1.045668943313875,1.214516984136964,1
3,6,Pretoria,University of Pretoria,Data Science,2,2022,1,Job Opportunities,2024,South Africa,Siemens,1.6118680852162997,-1.2234115431308403,2,1,4,0.0,-0.008315259255065975,1
2,0,Edmonton,University of Alberta,Civil Engineering,1,2021,0,Scholarship,2023,Canada,Deloitte,1.3435601580397443,1.1685133826972731,2,4,4,0.0,-0.008315259255065975,1
5,7,Abu Dhabi,Zayed University,Economics,5,2021,1,Political Stability,2022,None,None,-0.8785035087145754,0.7969522291705755,0,4,3,0.4707513442121854,-1.2311475026470962,0
0,8,Cambridge,University of Cambridge,Civil Engineering,1,2020,0,Quality of Life,2021,UK,Facebook,-0.13955740957873256,-1.4556372640850264,4,2,4,0.0,-1.2311475026470962,1
7,2,Berlin,TU Berlin,Economics,6,2019,0,Job Opportunities,2020,None,None,-0.8785035087145754,-0.20161837093242285,2,4,0,-1.062362253392321,-1.2311475026470962,0
1,8,Manchester,University of Manchester,Medicine,1,2021,1,Scholarship,2022,None,None,-0.8785035087145754,-0.48028923607744606,0,3,3,-1.5414602526437293,-1.2311475026470962,0
6,5,Moscow,Higher School of Economics,Law,2,2021,0,Job Opportunities,2022,None,None,-0.8785035087145754,0.12349763840343654,0,0,2,-1.1581818532426031,-1.2311475026470962,0
2,5,Moscow,Higher School of Economics,Computer Science,5,2019,1,Job Opportunities,2021,None,None,-0.8785035087145754,-0.13195065464616756,0,0,2,0.3749317443619041,-0.008315259255065975,0
2,4,Dublin,Trinity College Dublin,Medicine,3,2021,0,Political Stability,2023,Ireland,Tesla,0.7586145668225387,-0.2712860872186792,5,0,4,0.0,-0.008315259255065975,1
1,3,Tiruchirappalli,NIT Trichy,Data Science,4,2023,1,Higher Ranking,2025,India,Intel,1.1469285236012485,-0.20161837093242285,5,2,3,0.08747294481105837,-0.008315259255065975,1
1,5,Moscow,Bauman Moscow State Technical University,Law,4,2022,1,Quality of Life,2024,Russia,Google,-0.1842786838373074,0.3092782151667854,2,4,3,1.045668943313875,-0.008315259255065975,1
1,0,Ottawa,University of Ottawa,Architecture,5,2023,0,Political Stability,2024,Canada,Google,0.7980513166096417,-0.48028923607744606,1,0,4,0.0,-1.2311475026470962,1
8,0,London,Western University,Biotechnology,0,2022,0,Political Stability,2025,Canada,Apple,1.4779803196890848,1.2846262431743656,4,4,0,-0.48744465429063133,1.214516984136964,1
9,8,London,King's College London,Architecture,7,2021,1,Scholarship,2023,None,None,-0.8785035087145754,0.14672021049885567,4,0,4,0.0,-0.008315259255065975,0
7,9,San Francisco,Stanford University,Mechanical Engineering,4,2022,1,Higher Ranking,2025,USA,SAP,-0.2249379728678106,1.586519680414808,5,4,1,-1.445640652793448,1.214516984136964,1
6,4,Maynooth,Maynooth University,Psychology,2,2021,1,Scholarship,2022,None,None,-0.8785035087145754,-0.5499569523637023,0,0,1,-1.6372798524940115,-1.2311475026470962,0
4,7,Abu Dhabi,Khalifa University,Psychology,5,2021,0,Job Opportunities,2024,None,None,-0.8785035087145754,-1.2930792594170966,3,3,0,-1.2540014530928845,1.214516984136964,0
5,9,San Francisco,Stanford University,Data Science,0,2019,1,Quality of Life,2021,None,None,-0.8785035087145754,0.4021685035484598,4,0,0,-1.062362253392321,-0.008315259255065975,0
5,8,London,Imperial College London,Civil Engineering,6,2020,0,Higher Ranking,2023,UK,SAP,1.4665239438759314,-0.7125149570316321,3,1,4,0.0,1.214516984136964,1
1,4,Maynooth,Maynooth University,Architecture,1,2019,0,Higher Ranking,2021,None,None,-0.8785035087145754,0.5647265082163905,4,2,4,0.0,-0.008315259255065975,0
3,6,Stellenbosch,Stellenbosch University,Medicine,2,2021,0,Higher Ranking,2022,None,None,-0.8785035087145754,-0.6428472407453758,3,0,0,-1.7330994523442929,-1.2311475026470962,0
3,7,Dubai,Heriot-Watt Dubai,Computer Science,1,2022,0,Political Stability,2025,None,None,-0.8785035087145754,1.2846262431743656,4,4,0,-1.1581818532426031,1.214516984136964,0
8,6,Stellenbosch,Stellenbosch University,Finance,2,2020,1,Scholarship,2023,None,None,-0.8785035087145754,-0.15517322674158565,3,3,3,1.5247669425652834,1.214516984136964,0
9,6,Johannesburg,University of the Witwatersrand,Civil Engineering,7,2020,1,Job Opportunities,2023,None,None,-0.8785035087145754,-1.339524403607934,3,1,3,0.08747294481105837,1.214516984136964,0
5,4,Dublin,Technological University Dublin,Electrical Engineering,5,2021,0,Scholarship,2023,None,None,-0.8785035087145754,0.3789459314530417,4,1,3,-1.9247386520448564,-0.008315259255065975,0
7,5,Kazan,Kazan Federal University,Business Administration,1,2022,0,Scholarship,2023,None,None,-0.8785035087145754,-0.48028923607744606,2,4,1,0.7582101437630302,-1.2311475026470962,0
1,0,Kingston,Queen's University,Design,6,2019,1,Job Opportunities,2022,None,None,-0.8785035087145754,-0.6428472407453758,3,3,3,0.7582101437630302,1.214516984136964,0
9,2,Stuttgart,University of Stuttgart,Mechanical Engineering,4,2022,0,Quality of Life,2025,None,None,-0.8785035087145754,-1.3163018315125148,2,2,2,-0.5832642541409127,1.214516984136964,0
8,6,Johannesburg,University of the Witwatersrand,Political Science,6,2019,1,Job Opportunities,2021,South Africa,McKinsey,1.7117219356772444,-1.1769663989400032,0,3,0,-1.5414602526437293,-0.008315259255065975,1
1,0,Edmonton,University of Alberta,Architecture,0,2023,0,Political Stability,2026,Canada,IBM,1.135787641786392,0.704061940788901,3,0,2,-0.8707230536917584,1.214516984136964,1
9,8,London,UCL,Design,5,2019,1,Political Stability,2021,None,None,-0.8785035087145754,-0.689292384936213,1,2,0,-0.39162505444035,-0.008315259255065975,0
6,8,Cambridge,University of Cambridge,Finance,7,2021,0,Higher Ranking,2022,None,None,-0.8785035087145754,1.4471842478422963,5,0,3,-1.445640652793448,-1.2311475026470962,0
1,9,Los Angeles,UCLA,Medicine,4,2020,1,Scholarship,2022,USA,Apple,2.0455145858752846,-1.1072986826537479,5,3,2,0.7582101437630302,-0.008315259255065975,1
0,2,Munich,LMU Munich,Law,7,2020,0,Scholarship,2023,Germany,Goldman Sachs,0.42986982059724793,-1.2234115431308403,0,0,2,0.27911214451162186,1.214516984136964,1
4,0,Toronto,University of Toronto,Data Science,2,2019,0,Political Stability,2021,None,None,-0.8785035087145754,1.586519680414808,3,2,3,-0.39162505444035,-0.008315259255065975,0
8,7,Dubai,Heriot-Watt Dubai,Psychology,4,2019,1,Quality of Life,2022,None,None,-0.8785035087145754,0.8666199454568319,5,1,0,-1.2540014530928845,1.214516984136964,0
5,6,Durban,University of KwaZulu-Natal,Finance,0,2022,1,Quality of Life,2025,South Africa,Microsoft,1.525462166432757,0.3789459314530417,3,0,4,0.0,1.214516984136964,1
1,7,Dubai,Middlesex University Dubai,Biotechnology,5,2019,0,Quality of Life,2022,UAE,Deloitte,0.7710765797552632,0.6343942245026458,0,3,1,1.1414885431641564,1.214516984136964,1
1,0,Edmonton,University of Alberta,Economics,6,2022,0,Higher Ranking,2024,Canada,Apple,1.5393439023578173,1.5632971083193887,5,4,4,0.0,-0.008315259255065975,1
6,1,Espoo,Aalto University,Design,0,2020,1,Job Opportunities,2023,None,None,-0.8785035087145754,1.7026325408919005,2,3,3,-1.2540014530928845,1.214516984136964,0
5,7,Abu Dhabi,Khalifa University,Civil Engineering,1,2019,1,Job Opportunities,2020,None,None,-0.8785035087145754,1.4471842478422963,0,3,0,-1.5414602526437293,-1.2311475026470962,0
4,7,Dubai,Middlesex University Dubai,Psychology,3,2019,1,Higher Ranking,2022,None,None,-0.8785035087145754,0.28605564307136727,1,1,4,0.0,1.214516984136964,0
5,2,Berlin,Humboldt University,Political Science,1,2020,1,Quality of Life,2021,None,None,-0.8785035087145754,1.354293959460622,3,4,0,1.4289473427150021,-1.2311475026470962,0
9,8,London,UCL,Psychology,2,2022,0,Quality of Life,2025,UK,Tesla,0.7349525169502769,0.44861364773929696,4,0,3,-1.6372798524940115,1.214516984136964,1
6,8,Manchester,University of Manchester,Political Science,2,2020,1,Higher Ranking,2023,UK,SAP,1.6143328820779936,0.4718362198347161,4,2,1,-0.1041662548895043,1.214516984136964,1
7,8,Edinburgh,University of Edinburgh,Finance,5,2020,1,Quality of Life,2022,UK,Goldman Sachs,0.9531166167725308,-0.08550551045533036,1,0,1,-0.5832642541409127,-0.008315259255065975,1
2,9,Boston,Harvard University,Business Administration,5,2019,1,Job Opportunities,2022,USA,IBM,0.31376802922401664,-1.130521254749167,4,4,1,-0.7749034538414762,1.214516984136964,1
0,8,Cambridge,University of Cambridge,Design,2,2019,1,Scholarship,2022,UK,Microsoft,0.4562135694550327,-0.5731795244591205,1,0,0,-0.39162505444035,1.214516984136964,1
4,3,Bangalore,IISc Bangalore,Finance,6,2020,1,Scholarship,2022,India,Intel,1.5619411599858273,0.44861364773929696,4,2,4,0.0,-0.008315259255065975,1
3,0,Edmonton,University of Alberta,Biotechnology,4,2020,0,Job Opportunities,2023,Canada,McKinsey,1.7697136762391794,0.23961049888053007,1,3,2,-0.6790838539911949,1.214516984136964,1
4,0,Montreal,McGill University,Biotechnology,3,2023,0,Political Stability,2024,Canada,Amazon,0.9061474477760911,1.7490776850827376,2,3,0,-0.9665426535420397,-1.2311475026470962,1
6,8,Manchester,University of Manchester,Psychology,4,2023,1,Higher Ranking,2026,UK,Facebook,1.0153872446863665,-1.4788598361804455,4,0,1,-0.1041662548895043,1.214516984136964,1
3,6,Stellenbosch,Stellenbosch University,Civil Engineering,2,2023,1,Higher Ranking,2025,None,None,-0.8785035087145754,0.8201748012659946,1,3,0,0.8540297436133124,-0.008315259255065975,0
9,4,Cork,University College Cork,Data Science,2,2023,1,Political Stability,2026,Ireland,Google,1.3095459613483678,0.14672021049885567,4,2,2,-0.008346655039222967,1.214516984136964,1
4,5,Moscow,Bauman Moscow State Technical University,Psychology,1,2019,0,Scholarship,2021,Russia,Tesla,1.7166515294006324,-0.8750729616995618,5,0,0,1.1414885431641564,-0.008315259255065975,1
7,0,Edmonton,University of Alberta,Civil Engineering,3,2020,0,Higher Ranking,2022,None,None,-0.8785035087145754,-0.3641763756003536,4,3,2,0.5665709440624668,-0.008315259255065975,0
3,0,Montreal,McGill University,Biotechnology,6,2020,0,Scholarship,2021,None,None,-0.8785035087145754,-0.20161837093242285,4,3,4,0.0,-1.2311475026470962,0
8,2,Berlin,TU Berlin,Medicine,6,2019,0,Scholarship,2022,Germany,Goldman Sachs,1.0805959104593412,-1.385969547798771,0,3,2,-1.7330994523442929,1.214516984136964,1
9,3,Mumbai,IIT Bombay,Medicine,1,2020,1,Higher Ranking,2021,India,McKinsey,1.8422378590976618,-1.0144083942720734,1,2,0,0.18329254466134054,-1.2311475026470962,1
